logloss,miss_err,prec,recall,f1,method1,neurons1,method2,neurons2,decay,learning_rate,n_iter,random_state,prop_train
2.65834308081,0.78827577866,0.21172422134,0.21172422134,0.21172422134,Tanh,1,None,0,0.0001,0.001,25,1,0.5
2.65574890056,0.78692942602,0.21307057398,0.21307057398,0.21307057398,Tanh,1,None,0,0.0001,0.001,25,2,0.5
